person,time,worth
ted_lerner,2017,5861
ted_lerner,2018,5108
ted_lerner,2019,5096
ted_lerner,2020,3759
ted_lerner,2021,4800
ted_lerner,2022,4320
ted_lerner,2023,5152
ted_turner,2001,13041
ted_turner,2002,5525
ted_turner,2003,2874
ted_turner,2004,3283
ted_turner,2005,2576
ted_turner,2006,2494
ted_turner,2007,2480
ted_turner,2008,2796
ted_turner,2009,2238
ted_turner,2010,2100
ted_turner,2011,2454
ted_turner,2012,2304
ted_turner,2013,2268
ted_turner,2014,2459
ted_turner,2015,2437
ted_turner,2016,2448
ted_turner,2017,2543
ted_turner,2018,2391
ted_turner,2019,2288
ted_turner,2020,2133
ted_turner,2021,2300
ted_turner,2022,2207
ted_turner,2023,2169
ted_turner,2024,2202
ted_turner,2025,2567
teddy_sagi,2011,1402
teddy_sagi,2012,1382
teddy_sagi,2013,2041
teddy_sagi,2014,2795
teddy_sagi,2015,3656
teddy_sagi,2016,3672
teddy_sagi,2017,3428
teddy_sagi,2018,3695
teddy_sagi,2019,3952
teddy_sagi,2020,4572
teddy_sagi,2021,5200
teddy_sagi,2022,5375
teddy_sagi,2023,5062
teddy_sagi,2024,5638
teddy_sagi,2025,6510
tedy_djuhar,2019,3120
tedy_djuhar,2020,3556
tedy_djuhar,2021,3900
tedy_djuhar,2022,4320
tedy_djuhar,2023,2531
teh_hong_piow,2005,3091
teh_hong_piow,2006,2618
teh_hong_piow,2007,3719
teh_hong_piow,2008,4012
teh_hong_piow,2009,2945
teh_hong_piow,2010,3967
teh_hong_piow,2011,5494
teh_hong_piow,2012,5760
teh_hong_piow,2013,6350
teh_hong_piow,2014,6260
teh_hong_piow,2015,5983
teh_hong_piow,2016,5231
teh_hong_piow,2017,5198
teh_hong_piow,2018,6522
teh_hong_piow,2019,6968
teh_hong_piow,2020,3556
teh_hong_piow,2021,5700
teh_hong_piow,2022,5664
tehu_ganda_widjaja,2019,1144
tehu_ganda_widjaja,2020,1727
tehu_ganda_widjaja,2021,1500
tehu_ganda_widjaja,2022,1440
tehu_ganda_widjaja,2023,1356
tehu_ganda_widjaja,2024,1321
tehu_ganda_widjaja,2025,1008
templeton_richard,2022,960
tench_coxe,2022,1728
tench_coxe,2023,1446
tench_coxe,2024,3788
tench_coxe,2025,4768
teo_swee_ann,2020,1422
teo_swee_ann,2025,1375
terence_terry_matthews,2001,2815
terence_terry_matthews,2002,1744
terence_terry_matthews,2003,1437
terence_terry_matthews,2004,1641
terence_terry_matthews,2005,1288
terence_terry_matthews,2017,1327
terence_terry_matthews,2018,1304
terence_terry_matthews,2019,1248
terence_terry_matthews,2020,1320
terence_terry_matthews,2021,1400
terence_terry_matthews,2022,1536
terence_terry_matthews,2023,1446
terence_terry_matthews,2024,1409
terence_terry_matthews,2025,1467
teresa_adams,2025,1375
teresa_solari_falabella,2013,3855
teresa_solari_falabella,2017,2433
teresa_solari_falabella,2018,3695
teresa_solari_falabella,2019,2392
teresa_solari_falabella,2020,1320
teresa_solari_falabella,2021,1200
teresa_solari_falabella,2022,1248
teresa_solari_falabella,2024,881
teresa_solari_falabella,2025,1192
teresita_sy_coson,2019,2288
teresita_sy_coson,2020,1828
teresita_sy_coson,2021,2700
teresita_sy_coson,2022,2304
teresita_sy_coson,2023,1988
teresita_sy_coson,2024,2026
teresita_sy_coson,2025,1742
terrence_pegula,2011,3507
terrence_pegula,2012,3571
terrence_pegula,2013,3401
terrence_pegula,2014,3689
terrence_pegula,2015,4210
terrence_pegula,2016,4452
terrence_pegula,2017,4534
terrence_pegula,2018,4674
terrence_pegula,2019,4680
terrence_pegula,2020,5080
terrence_pegula,2021,5400
terrence_pegula,2022,5568
terrence_pegula,2023,6056
terrence_pegula,2024,5990
terrence_pegula,2025,6969
terry_guo_tai_ming,2001,3408
terry_guo_tai_ming,2002,3635
terry_guo_tai_ming,2003,2299
terry_guo_tai_ming,2004,3830
terry_guo_tai_ming,2005,4121
terry_guo_tai_ming,2006,5362
terry_guo_tai_ming,2007,6820
terry_guo_tai_ming,2008,7417
terry_guo_tai_ming,2009,2356
terry_guo_tai_ming,2010,6418
terry_guo_tai_ming,2011,6663
terry_guo_tai_ming,2012,6335
terry_guo_tai_ming,2013,5783
terry_guo_tai_ming,2014,6037
terry_guo_tai_ming,2015,6758
terry_guo_tai_ming,2016,6232
terry_guo_tai_ming,2017,8295
terry_guo_tai_ming,2018,9239
terry_guo_tai_ming,2019,6552
terry_guo_tai_ming,2020,5588
terry_guo_tai_ming,2021,7000
terry_guo_tai_ming,2022,6624
terry_guo_tai_ming,2023,6508
terry_guo_tai_ming,2024,6607
terry_guo_tai_ming,2025,9995
terry_snow,2017,1106
terry_snow,2018,1304
terry_snow,2019,1248
terry_snow,2020,1016
terry_snow,2021,1300
terry_snow,2022,1248
terry_snow,2023,1356
terry_snow,2024,1585
terry_taylor,2024,1673
terry_taylor,2025,1742
teruyo_yanai,2017,1106
teruyo_yanai,2018,1413
teruyo_yanai,2019,1248
teruyo_yanai,2020,1524
teruyo_yanai,2021,2200
teruyo_yanai,2022,1343
teruyo_yanai,2023,1356
tetsuro_funai,2001,2371
tetsuro_funai,2002,2326
tetsuro_funai,2003,3305
tetsuro_funai,2004,3009
tetsuro_funai,2005,2962
tetsuro_funai,2006,2119
tetsuro_funai,2007,1984
tetsuro_funai,2010,1400
tetsuro_funai,2011,1285
tetsuro_funai,2012,1152
thai_lee,2017,1769
thai_lee,2018,1739
thai_lee,2019,2184
thai_lee,2020,3048
thai_lee,2021,3200
thai_lee,2022,3935
thai_lee,2023,4339
thai_lee,2024,4669
thai_lee,2025,6419
thaksin_shinawatra,2001,1778
thaksin_shinawatra,2002,1454
thaksin_shinawatra,2013,1927
thaksin_shinawatra,2014,1788
thaksin_shinawatra,2015,1883
thaksin_shinawatra,2016,1780
thaksin_shinawatra,2017,1880
thaksin_shinawatra,2018,1956
thaksin_shinawatra,2019,1872
thaksin_shinawatra,2020,1828
thaksin_shinawatra,2021,2000
thaksin_shinawatra,2022,1920
thaksin_shinawatra,2023,1898
thaksin_shinawatra,2024,1850
thaksin_shinawatra,2025,1925
thavis_pengsa,2018,4674
thavis_pengsa,2019,3120
thavis_pengsa,2020,1930
thavis_pengsa,2021,1600
thavis_pengsa,2022,1920
thavis_pengsa,2023,1808
thavis_pengsa,2024,2554
thavis_pengsa,2025,2017
theo_albrecht,2010,19488
theo_albrecht_jr,2011,16833
theo_albrecht_jr,2012,20505
theo_albrecht_jr,2013,21432
theo_albrecht_jr,2014,21577
theo_albrecht_jr,2015,21052
theo_albrecht_jr,2016,22593
theo_albrecht_jr,2017,20792
theo_albrecht_jr,2018,21957
theo_albrecht_jr,2019,18096
theo_albrecht_jr,2020,17272
theo_albrecht_jr,2021,18800
theo_albrecht_jr,2022,17952
theo_albrecht_jr,2023,14916
theo_albrecht_jr,2024,12334
theo_albrecht_jr,2025,13755
theo_mueller,2013,3061
theo_mueller,2014,3465
theo_mueller,2015,4099
theo_mueller,2016,5008
theo_mueller,2017,4645
theo_mueller,2018,4782
theo_mueller,2019,3848
theo_mueller,2020,4267
theo_mueller,2021,5100
theo_mueller,2022,4608
theo_mueller,2023,4068
theo_mueller,2024,5197
theo_mueller,2025,5502
theo_roussis,2024,2643
theo_roussis,2025,2659
theodore_leonsis,2018,1087
theodore_leonsis,2019,1144
theodore_leonsis,2020,1422
theodore_leonsis,2021,1400
theodore_leonsis,2022,1536
theodore_leonsis,2023,1898
theodore_leonsis,2024,2731
theodore_leonsis,2025,2842
theodore_rachmat,2011,1519
theodore_rachmat,2012,1267
theodore_rachmat,2013,1927
theodore_rachmat,2014,2068
theodore_rachmat,2015,2105
theodore_rachmat,2016,1558
theodore_rachmat,2017,2101
theodore_rachmat,2018,1847
theodore_rachmat,2019,1768
theodore_rachmat,2020,1219
theodore_rachmat,2021,1700
theodore_rachmat,2022,3167
theodore_rachmat,2023,2802
theodore_rachmat,2024,2819
theodore_rachmat,2025,3026
theodore_schneider,2021,1000
theodore_schneider,2022,960
theodore_schneider,2023,904
theodore_schneider,2024,881
theodore_schneider,2025,917
theresia_gouw,2025,1008
thierry_cruanes,2021,1900
thierry_cruanes,2022,1343
thierry_cruanes,2024,881
thierry_cruanes,2025,1375
thierry_dassault,2019,6240
thierry_dassault,2020,4775
thierry_dassault,2021,7300
thierry_dassault,2022,8064
thierry_dassault,2023,7322
thierry_dassault,2024,8281
thierry_dassault,2025,9720
thierry_gillier,2021,1000
thierry_gillier,2022,1056
thomas_b_hagen,2017,2101
thomas_b_hagen,2018,2174
thomas_b_hagen,2019,2912
thomas_b_hagen,2020,3149
thomas_b_hagen,2021,4300
thomas_b_hagen,2022,3072
thomas_b_hagen,2023,3796
thomas_b_hagen,2024,6695
thomas_b_hagen,2025,7519
thomas_bailey,1997,1772
thomas_bailey,1998,1781
thomas_bailey,1999,1810
thomas_bailey,2000,1780
thomas_bailey,2001,1482
thomas_bailey,2005,1288
thomas_bailey,2006,1496
thomas_bailey,2007,1488
thomas_bailey,2008,1580
thomas_bailey,2010,1167
thomas_bailey,2011,1169
thomas_bailey,2012,1267
thomas_bailey,2013,1134
thomas_bailey,2014,1118
thomas_bailey,2015,1218
thomas_bailey,2016,1224
thomas_bailey,2017,1216
thomas_bailey,2018,1304
thomas_bailey,2019,1248
thomas_bailey,2020,1219
thomas_bailey,2021,1200
thomas_bailey,2022,1152
thomas_bailey,2023,1084
thomas_bailey,2024,1145
thomas_bailey,2025,1192
thomas_barrack,2007,1240
thomas_barrack,2008,2796
thomas_barrack,2009,1178
thomas_barrack,2010,1283
thomas_barrack,2011,1753
thomas_barrack,2012,1267
thomas_barrack,2013,1134
thomas_bradbury,2025,1008
thomas_bruch,2005,1288
thomas_bruch,2008,1823
thomas_bruch,2009,1531
thomas_bruch,2010,2217
thomas_bruch,2011,2688
thomas_bruch,2012,2764
thomas_bruch,2013,2948
thomas_bruch,2014,2347
thomas_bruch,2015,1551
thomas_bruch,2016,2003
thomas_bruch,2017,1437
thomas_bruch,2018,2065
thomas_bruch,2019,2080
thomas_bruch,2020,1625
thomas_bruch,2021,1100
thomas_bruch,2022,1343
thomas_bruch,2023,994
thomas_bruch,2024,1409
thomas_bruch,2025,1467
thomas_dolan,2025,917
thomas_duff,1997,3040
thomas_duff,1998,3056
thomas_duff,1999,3106
thomas_duff,2000,3054
thomas_duff,2019,1248
thomas_duff,2020,1422
thomas_duff,2021,1400
thomas_duff,2022,1920
thomas_duff,2023,2079
thomas_duff,2024,2643
thomas_duff,2025,3026
thomas_flohr,2018,2500
thomas_friedkin,2007,1488
thomas_friedkin,2008,1945
thomas_friedkin,2009,1767
thomas_friedkin,2010,1633
thomas_friedkin,2011,1753
thomas_friedkin,2012,1843
thomas_friedkin,2013,1927
thomas_frist_jr,2001,2074
thomas_frist_jr,2002,2181
thomas_frist_jr,2003,2155
thomas_frist_jr,2004,2325
thomas_frist_jr,2005,1416
thomas_frist_jr,2006,2119
thomas_frist_jr,2007,2232
thomas_frist_jr,2008,2310
thomas_frist_jr,2009,2002
thomas_frist_jr,2010,3501
thomas_frist_jr,2011,4208
thomas_frist_jr,2012,3686
thomas_frist_jr,2013,5443
thomas_frist_jr,2014,6819
thomas_frist_jr,2015,8420
thomas_frist_jr,2016,8124
thomas_frist_jr,2017,9732
thomas_frist_jr,2018,10435
thomas_frist_jr,2019,12896
thomas_frist_jr,2020,7620
thomas_frist_jr,2021,15700
thomas_frist_jr,2022,20928
thomas_frist_jr,2023,18260
thomas_frist_jr,2024,23082
thomas_frist_jr,2025,24759
thomas_james,2017,1216
thomas_james,2018,1304
thomas_james,2019,1248
thomas_james,2020,1117
thomas_james,2021,1800
thomas_james,2022,2016
thomas_james,2023,1988
thomas_james,2024,2378
thomas_james,2025,2934
thomas_kaeser,2025,4126
thomas_kaplan,2011,1987
thomas_kaplan,2012,2073
thomas_kaplan,2013,1474
thomas_kaplan,2014,1118
thomas_kaplan,2015,1108
thomas_kaplan,2016,1113
thomas_kaplan,2017,1106
thomas_kirk_kristiansen,2017,2543
thomas_kirk_kristiansen,2018,5869
thomas_kirk_kristiansen,2019,4888
thomas_kirk_kristiansen,2020,6197
thomas_kirk_kristiansen,2021,8700
thomas_kirk_kristiansen,2022,7871
thomas_kirk_kristiansen,2023,6056
thomas_kirk_kristiansen,2024,5726
thomas_kirk_kristiansen,2025,6602
thomas_kurian,2020,1524
thomas_kurian,2021,1700
thomas_kurian,2022,1152
thomas_kurian,2023,1175
thomas_kurian,2024,1585
thomas_kurian,2025,1375
thomas_kwok,2019,2600
thomas_kwok,2020,1828
thomas_kwok,2021,2200
thomas_kwok,2022,1823
thomas_kwok,2023,1898
thomas_kwok,2024,1585
thomas_kwok,2025,1742
thomas_lau,2015,1551
thomas_lau,2016,1224
thomas_lau,2017,1769
thomas_lau,2018,1739
thomas_lau,2019,1976
thomas_lau,2020,1016
thomas_lau,2021,1300
thomas_lau,2022,1056
thomas_lau,2023,1084
thomas_lau,2024,1145
thomas_lau,2025,1100
thomas_lee,1997,3009
thomas_lee,1998,3025
thomas_lee,1999,3074
thomas_lee,2000,3023
thomas_lee,2005,1545
thomas_lee,2006,1621
thomas_lee,2007,1736
thomas_lee,2008,2432
thomas_lee,2009,1649
thomas_lee,2010,1400
thomas_lee,2011,1636
thomas_lee,2012,1612
thomas_lee,2013,1700
thomas_lee,2014,1677
thomas_lee,2015,2216
thomas_lee,2016,2226
thomas_lee,2017,2433
thomas_lee,2018,2391
thomas_lee,2019,2080
thomas_lee,2020,2032
thomas_lee,2021,2000
thomas_lee,2022,1920
thomas_meyer,2014,2012
thomas_meyer,2015,2770
thomas_meyer,2016,2114
thomas_meyer,2017,1216
thomas_meyer,2018,1630
thomas_meyer,2019,1352
thomas_meyer,2020,1422
thomas_meyer,2021,1400
thomas_meyer,2022,1248
thomas_meyer,2023,904
thomas_meyer,2024,881
thomas_meyer,2025,1192
thomas_peterffy,2010,1633
thomas_peterffy,2011,1636
thomas_peterffy,2012,6220
thomas_peterffy,2013,5670
thomas_peterffy,2014,9838
thomas_peterffy,2015,12077
thomas_peterffy,2016,12354
thomas_peterffy,2017,15262
thomas_peterffy,2018,22066
thomas_peterffy,2019,17784
thomas_peterffy,2020,14528
thomas_peterffy,2021,25000
thomas_peterffy,2022,19296
thomas_peterffy,2023,22871
thomas_peterffy,2024,29954
thomas_peterffy,2025,52544
thomas_prinzhorn,2017,1437
thomas_prinzhorn,2018,1956
thomas_prinzhorn,2019,1560
thomas_prinzhorn,2020,1524
thomas_prinzhorn,2021,1600
thomas_prinzhorn,2022,1536
thomas_prinzhorn,2023,1808
thomas_prinzhorn,2024,1938
thomas_prinzhorn,2025,1467
thomas_pritzker,2001,8151
thomas_pritzker,2002,7270
thomas_pritzker,2003,10921
thomas_pritzker,2004,10396
thomas_pritzker,2005,2189
thomas_pritzker,2006,2369
thomas_pritzker,2007,2852
thomas_pritzker,2008,3283
thomas_pritzker,2009,1531
thomas_pritzker,2010,1867
thomas_pritzker,2011,2454
thomas_pritzker,2012,2534
thomas_pritzker,2013,2608
thomas_pritzker,2014,3242
thomas_pritzker,2015,3545
thomas_pritzker,2016,3005
thomas_pritzker,2017,3539
thomas_pritzker,2018,4456
thomas_pritzker,2019,4263
thomas_pritzker,2020,3149
thomas_pritzker,2021,4500
thomas_pritzker,2022,4800
thomas_pritzker,2023,4791
thomas_pritzker,2024,5902
thomas_pritzker,2025,5868
thomas_raymond_kwok,2001,17043
thomas_raymond_kwok,2002,13376
thomas_raymond_kwok,2003,9484
thomas_raymond_kwok,2004,15595
thomas_raymond_kwok,2005,14039
thomas_raymond_kwok,2006,14465
thomas_raymond_kwok,2007,18600
thomas_raymond_kwok,2008,24198
thomas_raymond_kwok,2009,12369
thomas_raymond_kwok,2010,19839
thomas_raymond_kwok,2011,23380
thomas_raymond_kwok,2012,21081
thomas_raymond_kwok,2013,22680
thomas_raymond_kwok,2014,14086
thomas_raymond_kwok,2015,17617
thomas_raymond_kwok,2016,14469
thomas_raymond_kwok,2017,16590
thomas_raymond_kwok,2018,17935
thomas_rutledge,2022,1152
thomas_rutledge,2023,904
thomas_rutledge,2024,881
thomas_rutledge,2025,917
thomas_sandell,2009,1178
thomas_sandell,2010,1283
thomas_sandell,2011,1285
thomas_sandell,2012,1267
thomas_sandell,2013,1360
thomas_sandell,2014,1453
thomas_sandell,2015,1440
thomas_sandell,2016,1446
thomas_sandell,2017,1437
thomas_sandell,2018,1630
thomas_sandell,2019,1456
thomas_sandell,2020,1219
thomas_sandell,2021,1300
thomas_sandell,2022,1248
thomas_sandell,2023,1084
thomas_sandell,2024,1057
thomas_sandell,2025,1100
thomas_schmidheiny,2001,3853
thomas_schmidheiny,2002,3489
thomas_schmidheiny,2003,2730
thomas_schmidheiny,2004,3967
thomas_schmidheiny,2005,4894
thomas_schmidheiny,2006,5486
thomas_schmidheiny,2007,6820
thomas_schmidheiny,2008,6323
thomas_schmidheiny,2009,3180
thomas_schmidheiny,2010,5018
thomas_schmidheiny,2011,5611
thomas_schmidheiny,2012,4838
thomas_schmidheiny,2013,6236
thomas_schmidheiny,2014,6149
thomas_schmidheiny,2015,6094
thomas_schmidheiny,2016,3561
thomas_schmidheiny,2017,5198
thomas_schmidheiny,2018,5435
thomas_schmidheiny,2019,4576
thomas_schmidheiny,2020,3454
thomas_schmidheiny,2021,4800
thomas_schmidheiny,2022,4704
thomas_schmidheiny,2023,5152
thomas_schmidheiny,2024,6167
thomas_schmidheiny,2025,7702
thomas_secunda,1997,6303
thomas_secunda,1998,6336
thomas_secunda,1999,6440
thomas_secunda,2000,6332
thomas_secunda,2009,1178
thomas_secunda,2010,1400
thomas_secunda,2011,1285
thomas_secunda,2012,1382
thomas_secunda,2013,1587
thomas_secunda,2014,1900
thomas_secunda,2015,1994
thomas_secunda,2016,2226
thomas_secunda,2017,2654
thomas_secunda,2018,2826
thomas_secunda,2019,2912
thomas_secunda,2020,3048
thomas_secunda,2021,3500
thomas_secunda,2022,3935
thomas_secunda,2023,4248
thomas_secunda,2024,4757
thomas_secunda,2025,4951
thomas_siebel,2001,3260
thomas_siebel,2002,4362
thomas_siebel,2003,1724
thomas_siebel,2004,1778
thomas_siebel,2005,1674
thomas_siebel,2006,1995
thomas_siebel,2007,1859
thomas_siebel,2008,2310
thomas_siebel,2009,1767
thomas_siebel,2010,1983
thomas_siebel,2011,1987
thomas_siebel,2012,2073
thomas_siebel,2013,2041
thomas_siebel,2014,2236
thomas_siebel,2015,2548
thomas_siebel,2016,2448
thomas_siebel,2017,2765
thomas_siebel,2018,3152
thomas_siebel,2019,3016
thomas_siebel,2020,3657
thomas_siebel,2021,4900
thomas_siebel,2022,3360
thomas_siebel,2023,3164
thomas_siebel,2024,3435
thomas_siebel,2025,3759
thomas_steyer,1997,2280
thomas_steyer,1998,2292
thomas_steyer,1999,2329
thomas_steyer,2000,2290
thomas_steyer,2008,1459
thomas_steyer,2012,1497
thomas_steyer,2013,1587
thomas_steyer,2014,1732
thomas_steyer,2015,1772
thomas_steyer,2016,1780
thomas_steyer,2017,1769
thomas_steyer,2018,1739
thomas_steyer,2019,1664
thomas_steyer,2020,1625
thomas_steyer,2021,1400
thomas_steyer,2022,1440
thomas_steyer,2023,1356
thomas_steyer,2024,1762
thomas_steyer,2025,1834
thomas_straumann,2008,1702
thomas_straumann,2010,1633
thomas_straumann,2011,1519
thomas_straumann,2012,1152
thomas_straumann,2014,1229
thomas_straumann,2015,1551
thomas_straumann,2016,1669
thomas_straumann,2017,2101
thomas_straumann,2018,2934
thomas_straumann,2019,3016
thomas_straumann,2020,2641
thomas_straumann,2021,4200
thomas_straumann,2022,5375
thomas_straumann,2023,4520
thomas_straumann,2024,5286
thomas_straumann,2025,4676
thomas_struengmann,2005,4894
thomas_struengmann,2006,4489
thomas_struengmann,2007,4960
thomas_struengmann,2008,5715
thomas_struengmann,2009,4240
thomas_struengmann,2010,4434
thomas_struengmann,2011,4559
thomas_struengmann,2012,3801
thomas_struengmann,2013,3855
thomas_struengmann,2014,3913
thomas_struengmann,2015,3656
thomas_struengmann,2016,3561
thomas_struengmann,2017,3428
thomas_struengmann,2018,4021
thomas_struengmann,2019,4576
thomas_struengmann,2020,9753
thomas_struengmann,2021,11000
thomas_struengmann,2022,11424
thomas_struengmann,2023,10396
thomas_struengmann,2024,8633
thomas_struengmann,2025,10362
thomas_tull,2016,1224
thomas_tull,2017,1216
thomas_tull,2018,1304
thomas_tull,2019,1248
thomas_tull,2020,1219
thomas_tull,2021,1200
thomas_tull,2022,2207
thomas_tull,2023,2440
thomas_tull,2024,2643
thomas_tull,2025,3392
thomas_von_koch,2021,1200
thomas_von_koch,2022,1440
thomas_von_koch,2023,1084
thomas_von_koch,2024,1409
thomas_von_koch,2025,1375
thomas_wu,2015,1108
thomas_wu,2017,1216
thomas_wu,2018,1521
thomas_wu,2019,1352
thomas_wu,2020,1219
thomas_wu,2021,1500
thomas_wu,2022,2016
thomas_wu,2023,1627
thomas_wu,2024,1762
thomas_wu,2025,1925
thongma_vijitpongpun,2013,2268
thongma_vijitpongpun,2014,1285
thongma_vijitpongpun,2015,1883
thongma_vijitpongpun,2016,1446
thongma_vijitpongpun,2017,1437
thongma_vijitpongpun,2018,1630
thongma_vijitpongpun,2019,1352
thongma_vijitpongpun,2020,1016
thongma_vijitpongpun,2021,1200
thongma_vijitpongpun,2022,1152
thongma_vijitpongpun,2023,1084
thongma_vijitpongpun,2024,1057
thor_bjorgolfsson,2007,4340
thor_bjorgolfsson,2008,4256
thor_bjorgolfsson,2009,1178
thor_bjorgolfsson,2015,1440
thor_bjorgolfsson,2016,1780
thor_bjorgolfsson,2017,1990
thor_bjorgolfsson,2018,2174
thor_bjorgolfsson,2019,2184
thor_bjorgolfsson,2020,2032
thor_bjorgolfsson,2021,2200
thor_bjorgolfsson,2022,2400
thor_bjorgolfsson,2023,2260
thor_bjorgolfsson,2024,1850
thor_bjorgolfsson,2025,917
thumbay_moideen,2019,2080
tian_ming,2014,1341
tian_ming,2015,1772
tian_ming,2016,1780
tian_ming,2017,1327
tian_ming,2018,1304
tian_ming,2019,1560
tian_ming,2020,2032
tian_ming,2021,3000
tian_ming,2022,2112
tian_ming,2023,2079
tian_ming,2024,1497
tian_ming,2025,1375
tibor_veres,2024,969
tibor_veres,2025,1283
tiger_woods,2023,994
tiger_woods,2024,1145
tiger_woods,2025,1283
tilman_fertitta,2012,1727
tilman_fertitta,2013,1927
tilman_fertitta,2014,2683
tilman_fertitta,2015,2770
tilman_fertitta,2016,3339
tilman_fertitta,2017,3207
tilman_fertitta,2018,4674
tilman_fertitta,2019,4888
tilman_fertitta,2020,4368
tilman_fertitta,2021,4600
tilman_fertitta,2022,5375
tilman_fertitta,2023,7322
tilman_fertitta,2024,8281
tilman_fertitta,2025,10362
tim_cook,2021,1300
tim_cook,2022,1920
tim_cook,2023,1627
tim_cook,2024,1762
tim_cook,2025,2292
tim_draper,2021,1500
tim_draper,2022,1152
tim_draper,2024,1762
tim_draper,2025,2384
tim_steiner,2021,1100
tim_sweeney,2019,2080
tim_sweeney,2020,4572
tim_sweeney,2021,4700
tim_sweeney,2022,7104
tim_sweeney,2023,4248
tim_sweeney,2024,5021
tim_sweeney,2025,5226
timm_oberwelland,2023,2440
timm_oberwelland,2024,2378
timm_oberwelland,2025,2384
timothy_boyle,2014,1229
timothy_boyle,2015,1662
timothy_boyle,2016,1892
timothy_boyle,2017,1880
timothy_boyle,2018,2391
timothy_boyle,2019,3016
timothy_boyle,2020,1727
timothy_boyle,2021,2700
timothy_boyle,2022,2207
timothy_boyle,2023,2079
timothy_boyle,2024,1938
timothy_boyle,2025,2109
timothy_dunn,2023,1175
timothy_dunn,2024,1938
timothy_dunn,2025,1375
timothy_headington,2007,1364
timothy_headington,2008,2067
timothy_headington,2009,1767
timothy_headington,2010,2334
timothy_headington,2011,3156
timothy_headington,2012,3110
timothy_headington,2013,2835
timothy_headington,2014,2795
timothy_headington,2015,2659
timothy_headington,2016,1558
timothy_headington,2017,1769
timothy_headington,2018,1847
timothy_headington,2019,1560
timothy_headington,2020,1219
timothy_headington,2021,1400
timothy_headington,2022,1440
timothy_headington,2023,1446
timothy_headington,2024,1057
timothy_headington,2025,1100
timothy_springer,2021,2200
timothy_springer,2022,2016
timothy_springer,2023,1898
timothy_springer,2024,1321
timothy_springer,2025,1008
timur_kulibaev,2007,2604
timur_kulibaev,2008,3283
timur_kulibaev,2010,1283
timur_kulibaev,2011,1519
timur_kulibaev,2013,1474
timur_kulibaev,2014,2012
timur_kulibaev,2015,2326
timur_kulibaev,2016,2226
timur_kulibaev,2017,2322
timur_kulibaev,2018,3478
timur_kulibaev,2019,3224
timur_kulibaev,2020,2844
timur_kulibaev,2021,2800
timur_kulibaev,2022,3647
timur_kulibaev,2023,3887
timur_kulibayev,2017,2212
timur_kulibayev,2018,3369
timur_kulibayev,2019,2912
timur_kulibayev,2020,1625
timur_kulibayev,2021,1500
timur_kulibayev,2022,3552
timur_kulibayev,2023,2440
timur_kulibayev,2024,4405
timur_kulibayev,2025,4860
timur_turlov,2021,2100
timur_turlov,2022,2304
timur_turlov,2023,2802
timur_turlov,2024,2907
timur_turlov,2025,5318
tina_green,2019,4576
tina_green,2020,1625
tina_green,2025,1467
tiong_hiew_king,2001,2223
tiong_hiew_king,2004,1368
tiong_hiew_king,2005,1288
tiong_hiew_king,2006,1247
tiong_hiew_king,2007,1364
tiong_hiew_king,2008,1337
tiong_hiew_king,2010,1167
tiong_hiew_king,2011,1402
tiong_hiew_king,2012,1727
tiong_hiew_king,2013,2041
tiong_hiew_king,2014,2012
tiong_hiew_king,2015,1495
tiong_hiew_king,2016,1113
tiong_hiew_king,2017,2212
tiong_hiew_king,2018,1195
tiong_hiew_king,2019,1456
tobias_lutke,2018,1304
tobias_lutke,2019,1664
tobias_lutke,2020,3048
tobias_lutke,2021,9800
tobias_lutke,2022,4800
tobias_lutke,2023,3616
tobias_lutke,2024,6078
tobias_lutke,2025,8161
todd_boehly,1997,6840
todd_boehly,1998,6876
todd_boehly,1999,6988
todd_boehly,2000,6871
todd_boehly,2022,4320
todd_boehly,2023,4791
todd_boehly,2024,5374
todd_boehly,2025,7794
todd_christopher,1997,4484
todd_christopher,1998,4507
todd_christopher,1999,4581
todd_christopher,2000,4504
todd_christopher,2017,2322
todd_christopher,2018,2282
todd_christopher,2019,2288
todd_christopher,2020,2235
todd_christopher,2021,2400
todd_christopher,2022,2880
todd_christopher,2023,2712
todd_christopher,2024,2819
todd_christopher,2025,3301
todd_graves,2024,8017
todd_graves,2025,8711
todd_mckinnon,2021,1700
todd_mckinnon,2022,1152
todd_mckinnon,2023,904
todd_mckinnon,2024,969
todd_mckinnon,2025,1008
todd_wagner,2005,1288
todd_wagner,2006,1247
todd_wagner,2007,1736
todd_wagner,2008,1823
todd_wagner,2009,1531
todd_wagner,2010,1400
todd_wagner,2011,1402
todd_wagner,2012,1382
todd_wagner,2013,1360
todd_wagner,2014,1565
todd_wagner,2015,1662
todd_wagner,2016,1669
todd_wagner,2017,1880
todd_wagner,2018,1847
todd_wagner,2019,1872
todd_wagner,2020,1828
todd_wagner,2021,1900
todd_wagner,2022,1920
todd_wagner,2023,1627
todd_wagner,2024,1673
todd_wagner,2025,1742
todd_wanek,2020,1117
todd_wanek,2021,3700
todd_wanek,2022,3264
todd_wanek,2023,2983
todd_wanek,2024,2819
todd_wanek,2025,3392
tom_benson,2011,1169
tom_benson,2012,1267
tom_benson,2013,1360
tom_benson,2014,1677
tom_benson,2015,2105
tom_benson,2016,2448
tom_benson,2017,2875
tom_benson,2018,3261
tom_brown,2025,1100
tom_ford,2023,1988
tom_ford,2024,1938
tom_ford,2025,2017
tom_golisano,2001,2667
