person,name,last_name,age,birth_year,gender,country,source,industry,title,image_uri,latest_year
mustafa_vehbi_koc,Mustafa Vehbi Koc,Koc,62.0,1963.0,Male,Turkey,diversified,Diversified,,,2015
myron_wentz,Myron Wentz,Wentz,84.0,1941.0,Male,St. Kitts and Nevis,Health products,Fashion & Retail,,no-pic,2025
n_murray_edwards,N. Murray Edwards,Edwards,65.0,1960.0,Male,Canada,Oil & gas,Energy,,,2025
nadhmi_auchi,Nadhmi Auchi,Auchi,85.0,1940.0,Male,United Kingdom,real estate,Real Estate,,,2014
nadia_thiele,Nadia Thiele,Thiele,49.0,1976.0,Female,Germany,Investments,Finance & Investments,,no-pic-female,2025
nadir_godrej,Nadir Godrej,Godrej,74.0,1951.0,Male,India,"Consumer goods, real estate",Diversified,,,2025
naguib_sawiris,Naguib Sawiris,Sawiris,71.0,1954.0,Male,Egypt,Telecom,Telecom,,,2025
najib_mikati,Najib Mikati,Mikati,69.0,1956.0,Male,Lebanon,Telecom,Telecom,,,2025
nan_cunhui,Nan Cunhui,Nan,62.0,1963.0,Male,China,Power equipment,Manufacturing,,,2025
nancy_lerner,Nancy Lerner,Lerner,65.0,1960.0,Female,United States,"Banking, credit cards",Finance & Investments,,,2025
nancy_walton_laurie,Nancy Walton Laurie,Laurie,74.0,1951.0,Female,United States,Walmart,Fashion & Retail,,,2025
nandan_nilekani,Nandan Nilekani,Nilekani,70.0,1955.0,Male,India,Software services,Technology,,,2025
naomi_azrieli,Naomi Azrieli,Azrieli,59.0,1966.0,Female,Canada,Real estate,Real Estate,,no-pic-female,2025
narendrakumar_parekh,Narendrakumar Parekh,Parekh,87.0,1938.0,Male,India,Adhesives,Manufacturing,,no-pic,2025
naresh_jain,Naresh Jain,Jain,90.0,1935.0,Male,India,Auto components,Automotive,,no-pic,2025
naresh_trehan,Naresh Trehan,Trehan,78.0,1947.0,Male,India,Hospitals,Healthcare,,no-pic,2025
nari_genomal,Nari Genomal,Genomal,83.0,1942.0,Male,Cyprus,apparel,Fashion & Retail,,no-pic,2022
naruatsu_baba,Naruatsu Baba,Baba,45.0,1980.0,Male,Japan,smartphone games,Technology,,,2016
nassef_sawiris,Nassef Sawiris,Sawiris,64.0,1961.0,Male,Egypt,"Construction, investments",Construction & Engineering,,,2025
nasser_al_kharafi,Nasser Al-Kharafi,Al-Kharafi,79.0,1946.0,Male,Kuwait,construction,Diversified,,,2011
nasser_khalili,Nasser Khalili,Khalili,77.0,1948.0,Male,United Kingdom,"art, real estate",Investments,,,2013
natacha_nikolajevic,Natacha Nikolajevic,Nikolajevic,58.0,1967.0,Female,France,Inherited,Diversified,,no-pic-female,2025
nathan_blecharczyk,Nathan Blecharczyk,Blecharczyk,42.0,1983.0,Male,United States,Airbnb,Technology,,,2025
nathan_kirsh,Nathan Kirsh,Kirsh,93.0,1932.0,Male,Eswatini (Swaziland),"Retail, real estate",Fashion & Retail,,,2025
nathaniel_rothschild,Nathaniel Rothschild,Rothschild,51.0,1974.0,Male,Canada,Banking,Investments,,,2012
neal_aronson,Neal Aronson,Aronson,60.0,1965.0,Male,United States,Private equity,Finance & Investments,,no-pic,2025
neal_blue,Neal Blue,Blue,90.0,1935.0,Male,United States,Defense,Manufacturing,,no-pic,2025
neal_patterson,Neal Patterson,Patterson,73.0,1952.0,Male,United States,health IT,Technology,"Chairman, CEO and President, Cerner",,2017
neerja_sethi,Neerja Sethi,Sethi,70.0,1955.0,Female,United States,IT consulting,Technology,,no-pic-female,2025
neide_helena_de_moraes,Neide Helena de Moraes,Moraes,70.0,1955.0,Female,Brazil,Diversified,Diversified,,no-pic-female,2025
neil_bluhm,Neil Bluhm,Bluhm,87.0,1938.0,Male,United States,Real estate,Real Estate,,,2025
neil_shen,Neil Shen,Shen,57.0,1968.0,Male,China,Venture capital,Finance & Investments,"Founding and Managing Partner, HongShan",,2025
nelson_peltz,Nelson Peltz,Peltz,83.0,1942.0,Male,United States,Investments,Finance & Investments,"Founder, Trian Fund Management",,2025
nerijus_numavicius,Nerijus Numavicius,Numavicius,55.0,1970.0,Male,Lithuania,"retail, pharmacy",Retail,,no-pic,2015
nerio_alessandri,Nerio Alessandri,Alessandri,64.0,1961.0,Male,Italy,Gym equipment,Manufacturing,,no-pic,2025
nevaldo_rocha,Nevaldo Rocha,Rocha,94.0,1931.0,Male,Brazil,retail,Fashion & Retail,,,2019
nezih_barut,Nezih Barut,Barut,70.0,1955.0,Male,Turkey,pharmaceutical,Health care,,no-pic,2013
nguyen_dang_quang,Nguyen Dang Quang,Nguyen,61.0,1964.0,Male,Vietnam,"Consumer products, banking",Food & Beverage,,no-pic,2025
nguyen_thi_phuong_thao,Nguyen Thi Phuong Thao,Nguyen,55.0,1970.0,Female,Vietnam,Airlines,Diversified,,no-pic-female,2025
ni_yongpei,Ni Yongpei,Ni,73.0,1952.0,Male,China,Beverages,Food & Beverage,,,2025
ni_zhaoxing,Ni Zhaoxing,Ni,67.0,1958.0,Male,China,real estate,Real Estate,,,2019
ni_zugen,Ni Zugen,Ni,68.0,1957.0,Male,China,Appliances,Manufacturing,,no-pic,2025
nicholas_howley,Nicholas Howley,Howley,63.0,1962.0,Male,United States,Aerospace,Manufacturing,,no-pic,2025
nicholas_pritzker,Nicholas Pritzker,Pritzker,81.0,1944.0,Male,United States,"Hotels, investments",Finance & Investments,,,2025
nicholas_woodman,Nicholas Woodman,Woodman,50.0,1975.0,Male,United States,GoPro,Technology,"Founder, CEO and Chairman, GoPro",,2025
nick_caporella,Nick Caporella,Caporella,89.0,1936.0,Male,United States,Beverages,Food & Beverage,,no-pic,2025
nick_molnar,Nick Molnar,Molnar,32.0,1993.0,Male,Australia,fintech,Finance & Investments,"CEO, Afterpay",no-pic,2021
nicky_oppenheimer,Nicky Oppenheimer,Oppenheimer,80.0,1945.0,Male,South Africa,Diamonds,Metals & Mining,,,2025
nicola_bulgari,Nicola Bulgari,Bulgari,84.0,1941.0,Male,Italy,Luxury goods,Fashion & Retail,,,2025
nicola_leibinger_kammueller,Nicola Leibinger-Kammueller,Leibinger-Kammueller,65.0,1960.0,Female,Germany,Manufacturing,Manufacturing,,,2025
nicolas_berggruen,Nicolas Berggruen,Berggruen,63.0,1962.0,Male,United States,"Real estate, investments",Real Estate,,,2025
nicolas_dieteren,Nicolas D'Ieteren,D'Ieteren,50.0,1975.0,Male,Belgium,"Auto parts, distribution",Automotive,,no-pic,2025
nicolas_hayek,Nicolas Hayek,Hayek,94.0,1931.0,Male,Switzerland,Swatch,,,no-pic,2010
nicolas_puech,Nicolas Puech,Puech,82.0,1943.0,Male,France,Hermes,Fashion & Retail,,,2024
nicoletta_zampillo,Nicoletta Zampillo,Zampillo,67.0,1958.0,Female,Italy,Eyeglasses,Fashion & Retail,,no-pic-female,2025
nie_tengyun,Nie Tengyun,Nie,49.0,1976.0,Male,China,Logistics,Service,,no-pic,2025
niels_peter_louis_hansen,Niels Peter Louis-Hansen,Louis-Hansen,77.0,1948.0,Male,Denmark,Medical devices,Healthcare,,,2025
nigel_austin,Nigel Austin,Austin,54.0,1971.0,Male,Australia,Retail,Fashion & Retail,,no-pic,2024
nihat_ozdemir,Nihat Ozdemir,Ozdemir,75.0,1950.0,Male,Turkey,Diversified,Diversified,,,2025
nik_storonsky,Nik Storonsky,Storonsky,41.0,1984.0,Male,United Kingdom,Fintech,Finance & Investments,,no-pic,2025
nikhil_kamath,Nikhil Kamath,Kamath,38.0,1987.0,Male,India,Financial services,Finance & Investments,,no-pic,2025
nikhil_merchant,Nikhil Merchant,Merchant,65.0,1960.0,Male,India,Energy,Energy,,no-pic,2024
nikil_viswanathan_1,Nikil Viswanathan,Viswanathan,37.0,1988.0,Male,United States,Blockchain technology,Technology,,no-pic,2025
nikita_mishin,Nikita Mishin,Mishin,53.0,1972.0,Male,Russia,"ports, railway transport",Logistics,,,2025
niklas_herlin,Niklas Herlin,Herlin,59.0,1966.0,Male,Finland,"elevators, escalators",Manufacturing,,no-pic,2017
nikolai_buinov,Nikolai Buinov,Buinov,58.0,1967.0,Male,Russia,"Oil, gas",Energy,,no-pic,2025
nikolai_maximov,Nikolai Maximov,Maximov,65.0,1960.0,Male,Russia,investments,Investments,,,2015
nikolai_sarkisov,Nikolai Sarkisov,Sarkisov,54.0,1971.0,Male,Russia,"insurance, real estate",Finance,,,2014
nikolai_tsvetkov,Nikolai Tsvetkov,Tsvetkov,62.0,1963.0,Male,Russia,banking,Finance,,,2015
nikolay_fartushnyak,Nikolay Fartushnyak,Fartushnyak,59.0,1966.0,Male,Russia,retail,Fashion & Retail,,no-pic,2025
nimesh_kampani,Nimesh Kampani,Kampani,76.0,1949.0,Male,India,investment banking,Finance and Investments,,no-pic,2018
ning_tang,Ning Tang,Tang,49.0,1976.0,Male,China,online lending,Finance and Investments,,no-pic,2018
ning_wang_1,Ning Wang,Wang,36.0,1989.0,Male,China,Toys,Media & Entertainment,,no-pic,2023
ning_zhao,Ning Zhao,Zhao,56.0,1969.0,Female,United States,Pharmaceuticals,Healthcare,,no-pic-female,2023
nir_zuk,Nir Zuk,Zuk,54.0,1971.0,Male,United States,software,Technology,,no-pic,2025
niraj_bajaj_1,Niraj Bajaj,Bajaj,70.0,1955.0,Male,India,Diversified,Diversified,,no-pic,2025
niraj_shah,Niraj Shah,Shah,49.0,1976.0,Male,United States,online retail,Technology,,no-pic,2022
niranjan_hiranandani,Niranjan Hiranandani,Hiranandani,75.0,1950.0,Male,India,Real estate,Real Estate,,,2024
nirav_modi,Nirav Modi,Modi,52.0,1973.0,Male,India,diamond jewelry,Fashion & Retail,,,2017
nirmal_minda,Nirmal Minda,Minda,67.0,1958.0,Male,India,Auto parts,Automotive,,no-pic,2025
nithin_kamath,Nithin Kamath,Kamath,45.0,1980.0,Male,India,Financial services,Finance & Investments,,no-pic,2025
niti_osathanugrah,Niti Osathanugrah,Osathanugrah,51.0,1974.0,Male,Thailand,"Energy drinks,investments",Finance & Investments,,no-pic,2024
niu_yishun,Niu Yishun,Niu,68.0,1957.0,Male,China,tires,Manufacturing,,no-pic,2012
noam_gottesman,Noam Gottesman,Gottesman,64.0,1961.0,Male,United States,Hedge funds,Finance & Investments,"Chief Executive Officer, TOMS Capital",,2025
noaman_razack,Noaman Razack,Razack,67.0,1958.0,Male,India,Real estate,Real Estate,,no-pic,2025
nobutada_saji,Nobutada Saji,Saji,79.0,1946.0,Male,Japan,Beverages,Food & Beverage,,,2025
nobutoshi_shimamura,Nobutoshi Shimamura,Shimamura,99.0,1926.0,Male,Japan,Retail,Fashion & Retail,,no-pic,2025
nochi_dankner,Nochi Dankner,Dankner,68.0,1957.0,Male,Israel,diversified,Diversified,,,2011
norbert_dentressangle,Norbert Dentressangle,Dentressangle,71.0,1954.0,Male,France,"Transport, logistics",Logistics,,,2025
norma_lerner,Norma Lerner,Lerner,89.0,1936.0,Female,United States,Banking,Finance & Investments,,,2025
norman_asbjornson,Norman Asbjornson,Asbjornson,89.0,1936.0,Male,United States,HVAC,Manufacturing,,no-pic,2025
norman_braman,Norman Braman,Braman,92.0,1933.0,Male,United States,"Art, car dealerships",Automotive,,,2025
noubar_afeyan,Noubar Afeyan,Afeyan,63.0,1962.0,Male,United States,Biotech,Healthcare,,no-pic,2025
nr_narayana_murthy,N.R. Narayana Murthy,Murthy,78.0,1947.0,Male,India,Software services,Technology,,,2025
nurzhan_subkhanberdin,Nurzhan Subkhanberdin,Subkhanberdin,57.0,1968.0,Male,Kazakhstan,banking,Finance,,,2011
nusli_wadia,Nusli Wadia,Wadia,81.0,1944.0,Male,India,Consumer goods,Food & Beverage,,no-pic,2025
nutchamai_thanombooncharoen,Nutchamai Thanombooncharoen,Thanombooncharoen,63.0,1962.0,Female,Thailand,Energy drinks,Food & Beverage,,no-pic-female,2025
o_bruton_smith,O. Bruton Smith,Smith,96.0,1929.0,Male,United States,Nascar racetracks,Automotive,,no-pic,2017
o_francis_biondi,O. Francis Biondi,Biondi,61.0,1964.0,Male,United States,Hedge funds,Finance & Investments,,no-pic,2025
odd_reitan,Odd Reitan,Reitan,73.0,1952.0,Male,Norway,"Retail, real estate",Fashion & Retail,,,2025
oei_hong_leong,Oei Hong Leong,Oei,77.0,1948.0,Male,Singapore,Investments,Finance & Investments,,,2025
olav_thon,Olav Thon,Thon,99.0,1926.0,Male,Norway,real estate,Real Estate,,,2013
oleg_bakhmatyuk,Oleg Bakhmatyuk,Bakhmatyuk,48.0,1977.0,Male,Ukraine,eggs,Food and Beverage,,,2011
oleg_boyko,Oleg Boyko,Boyko,60.0,1965.0,Male,Russia,Diversified,Diversified,,,2025
oleg_deripaska,Oleg Deripaska,Deripaska,57.0,1968.0,Male,Russia,"Aluminum, utilities",Metals & Mining,,,2025
oleg_misrevra,Oleg Misrevra,Misrevra,57.0,1968.0,Male,Russia,Coal,Metals & Mining,,no-pic,2025
oleg_tinkov,Oleg Tinkov,Tinkov,55.0,1970.0,Male,Russia,banking,Finance & Investments,,,2021
olgun_zorlu,Olgun Zorlu,Zorlu,59.0,1966.0,Male,Turkey,diversified,Diversified,,no-pic,2018
oliver_samwer,Oliver Samwer,Samwer,51.0,1974.0,Male,Germany,tech investments,Technology,"Cofounder and CEO, Rocket Internet",,2025
olivia_holding_1,Olivia Holding,Holding,60.0,1965.0,Female,United States,Banking,Finance & Investments,,no-pic-female,2025
olivier_bouygues,Olivier Bouygues,Bouygues,74.0,1951.0,Male,France,"Construction, media",Construction & Engineering,,no-pic,2025
olivier_courtin_clarins,Christian & Olivier Courtin-Clarins,Courtin-Clarins,69.0,1956.0,Male,France,Clarins,Fashion and Retail,,,2013
olivier_dassault,Olivier Dassault,Dassault,71.0,1954.0,Male,France,diversified,Diversified,,no-pic,2020
olivier_pomel,Olivier Pomel,Pomel,48.0,1977.0,Male,France,Cloud computing,Technology,"Cofounder, Datadog",no-pic,2025
ong_beng_seng_and_christina_ong,Ong Beng Seng and Christina Ong,Ong Beng Seng,78.0,1947.0,,Singapore,diversified,Diversified,,,2018
onkar_kanwar,Onkar Kanwar,Kanwar,82.0,1943.0,Male,India,Tires,Automotive,,,2025
onsi_sawiris,Onsi Sawiris,Sawiris,93.0,1932.0,Male,Egypt,"construction, telecom",Construction & Engineering,,,2017
oprah_winfrey,Oprah Winfrey,Winfrey,71.0,1954.0,Female,United States,TV shows,Media & Entertainment,,,2025
or_wai_sheun,Or Wai Sheun,Or,74.0,1951.0,Male,Hong Kong,Real estate,Real Estate,,,2025
oran_holtzman,Oran Holtzman,Holtzman,41.0,1984.0,Male,Israel,Beauty and Technology,Fashion & Retail,,no-pic,2025
oren_zeev,Oren Zeev,Zeev,60.0,1965.0,Male,Israel,Investments,Finance & Investments,,no-pic,2025
orion_hindawi,Orion Hindawi,Hindawi,45.0,1980.0,Male,United States,Software,Technology,"CEO, Tanium",,2025
orlando_bravo,Orlando Bravo,Bravo,54.0,1971.0,Male,United States,Private equity,Finance & Investments,,no-pic,2025
osman_kibar,Osman Kibar,Kibar,52.0,1973.0,Male,United States,Biotech,Healthcare,"Founder, CEO, Samumed",,2023
othman_benjelloun,Othman Benjelloun,Benjelloun,92.0,1933.0,Male,Morocco,"Banking, insurance",Finance & Investments,,,2025
otto_beisheim,Otto Beisheim,Beisheim,99.0,1926.0,Male,Germany,retail,Fashion and Retail,,,2012
otto_boehringer,Otto Boehringer,Boehringer,95.0,1930.0,Male,Germany,Pharmaceuticals,Healthcare,,no-pic,2025
otto_happel,Otto Happel,Happel,77.0,1948.0,Male,Germany,Engineering,Construction & Engineering,,,2025
otto_philipp_braun,Otto Philipp Braun,Braun,47.0,1978.0,Male,Germany,Medical technology,Healthcare,,,2025
otto_toto_sugiri,Otto Toto Sugiri,Sugiri,71.0,1954.0,Male,Indonesia,Data centers,Technology,,no-pic,2025
ou_xueming,Ou Xueming,Ou,74.0,1951.0,Male,China,real estate,Real Estate,,no-pic,2021
ou_zonghong,Ou Zonghong,Ou,53.0,1972.0,Male,China,real estate,Real Estate,,no-pic,2019
ou_zongrong,Ou Zongrong,Ou,59.0,1966.0,Male,China,real estate,Real Estate,,,2021
pablo_legorreta,Pablo Legorreta,Legorreta,61.0,1964.0,Male,United States,Investments,Finance & Investments,,no-pic,2025
pacal_vanhalst,Pacal Vanhalst,Vanhalst,55.0,1970.0,Male,Belgium,Industrial and agricultural equipment parts,Finance & Investments,,no-pic,2025
pallonji_mistry,Pallonji Mistry,Mistry,93.0,1932.0,Male,Ireland,construction,Construction & Engineering,,,2022
palmer_luckey,Palmer Luckey,Luckey,32.0,1993.0,Male,United States,"Virtual reality, defense technology",Technology,"Founder, Oculus VR",,2025
pamela_mars,Pamela Mars,Mars,64.0,1961.0,Female,United States,"Candy, pet food",Food & Beverage,,no-pic-female,2025
pan_dong_1,Pan Dong,Pan,60.0,1965.0,Female,Canada,Consumer goods,Fashion & Retail,,no-pic-female,2025
